equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Curazao,México,2026-04-26,Visitante,0,2,Derrota,Eliminatoria,Frio,13,56,5,3,47,0,0
Curazao,Haití,2026-04-14,Visitante,0,4,Derrota,Amistoso,Soleado,30,35,8,6,40,0,0
Curazao,Sudáfrica,2026-04-04,Local,2,0,Victoria,Eliminatoria,Lluvia,16,79,3,5,50,1,0
Curazao,Uruguay,2026-03-24,Local,0,2,Derrota,Amistoso,Nublado,16,80,8,1,40,2,0
Curazao,Argelia,2026-03-15,Visitante,3,3,Empate,Eliminatoria,Soleado,28,53,7,7,46,2,0
Curazao,Ghana,2026-03-03,Visitante,1,3,Derrota,Liga de Naciones,Lluvia,15,92,6,4,36,0,0
Curazao,Irak,2026-02-20,Local,1,0,Victoria,Oficial,Nublado,23,68,8,7,49,3,0
Curazao,Brasil,12/02/2026,Visitante,1,1,Empate,Liga de Naciones,Caluroso,26,59,7,4,39,1,0
Curazao,Turquía,06/02/2026,Local,1,0,Victoria,Eliminatoria,Caluroso,29,65,3,6,50,1,0
Curazao,Bélgica,30/01/2026,Local,0,2,Derrota,Eliminatoria,Frio,13,52,4,4,36,2,0
Curazao,Argelia,22/01/2026,Visitante,0,1,Derrota,Oficial,Soleado,34,75,7,4,47,0,0
Curazao,Austria,13/01/2026,Visitante,0,2,Derrota,Eliminatoria,Frio,10,70,3,7,41,0,0
Curazao,Brasil,09/01/2026,Local,3,2,Victoria,Amistoso,Frio,12,83,8,10,70,1,0
Curazao,Senegal,30/12/2025,Local,1,2,Derrota,Copa,Caluroso,34,43,6,9,57,0,1
Curazao,República Democrática del Congo,26/12/2025,Local,1,0,Victoria,Liga de Naciones,Caluroso,33,66,14,5,67,5,0
Curazao,Inglaterra,16/12/2025,Local,0,1,Derrota,Liga de Naciones,Soleado,6,64,10,2,38,5,2
Curazao,Corea del Sur,12/12/2025,Local,0,1,Derrota,Amistoso,Soleado,12,44,6,4,56,2,0
Curazao,Paraguay,02/12/2025,Visitante,3,3,Empate,Eliminatoria,Nublado,13,55,8,7,61,0,0
Curazao,República Democrática del Congo,27/11/2025,Visitante,1,0,Victoria,Amistoso,Lluvia,33,71,6,6,43,2,0
Curazao,Francia,20/11/2025,Local,1,0,Victoria,Oficial,Frio,4,76,8,8,47,0,1
Curazao,Alemania,11/11/2025,Visitante,1,2,Derrota,Amistoso,Nublado,7,59,5,9,43,0,0
Curazao,México,07/11/2025,Local,2,2,Empate,Eliminatoria,Soleado,13,71,3,5,40,1,0
Curazao,Portugal,27/10/2025,Visitante,1,3,Derrota,Oficial,Nublado,11,43,12,2,40,0,1
Curazao,Australia,21/10/2025,Visitante,1,1,Empate,Liga de Naciones,Nublado,12,75,3,1,61,2,1
Curazao,Argelia,15/10/2025,Visitante,0,1,Derrota,Amistoso,Caluroso,29,36,6,6,39,1,0
Curazao,Alemania,09/10/2025,Visitante,1,1,Empate,Oficial,Lluvia,11,78,10,4,45,1,0
Curazao,Túnez,29/09/2025,Local,3,0,Victoria,Eliminatoria,Soleado,28,78,12,8,56,0,0
Curazao,Panamá,26/09/2025,Visitante,0,2,Derrota,Amistoso,Lluvia,30,88,7,7,35,1,1
Curazao,México,18/09/2025,Local,0,2,Derrota,Amistoso,Frio,6,47,3,6,41,2,0
Curazao,Austria,09/09/2025,Visitante,0,4,Derrota,Liga de Naciones,Frio,11,73,12,4,41,0,0
Curazao,Cabo Verde,03/09/2025,Visitante,1,0,Victoria,Amistoso,Caluroso,33,78,14,7,57,1,1
Curazao,Brasil,29/08/2025,Local,2,0,Victoria,Liga de Naciones,Nublado,12,44,14,11,53,1,0
Curazao,Nueva Zelanda,18/08/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,36,53,4,4,52,1,1
Curazao,Irak,15/08/2025,Visitante,1,1,Empate,Liga de Naciones,Frio,5,80,7,6,59,1,0
Curazao,Turquía,05/08/2025,Visitante,2,2,Empate,Eliminatoria,Soleado,19,44,14,9,33,1,0
Curazao,Escocia,01/08/2025,Visitante,0,0,Empate,Liga de Naciones,Nublado,15,42,6,5,43,2,1
Curazao,Portugal,21/07/2025,Local,2,4,Derrota,Oficial,Lluvia,9,82,5,8,38,1,0
Curazao,Sudáfrica,15/07/2025,Local,3,1,Victoria,Eliminatoria,Lluvia,19,73,4,10,72,0,0
Curazao,Turquía,11/07/2025,Visitante,1,2,Derrota,Eliminatoria,Caluroso,31,73,14,6,56,1,1
Curazao,México,04/07/2025,Local,0,1,Derrota,Copa,Soleado,20,65,9,6,47,1,0
Curazao,Cabo Verde,23/06/2025,Visitante,0,2,Derrota,Copa,Caluroso,33,55,7,4,45,1,1
Curazao,Uruguay,16/06/2025,Local,0,1,Derrota,Copa,Frio,4,62,7,7,41,1,0
Curazao,Irak,09/06/2025,Local,0,0,Empate,Oficial,Soleado,28,57,8,7,62,0,0
Curazao,Francia,06/06/2025,Local,0,0,Empate,Eliminatoria,Caluroso,31,78,12,5,46,1,0
Curazao,Jordania,26/05/2025,Visitante,2,0,Victoria,Eliminatoria,Nublado,6,41,8,6,33,1,0
Curazao,Japón,20/05/2025,Visitante,0,4,Derrota,Amistoso,Caluroso,36,61,6,7,45,0,0
Curazao,Jordania,16/05/2025,Local,3,1,Victoria,Liga de Naciones,Frio,6,55,3,9,63,0,0
Ecuador,Uruguay,2026-05-29,Local,1,1,Empate,Liga de Naciones,Soleado,19,67,4,7,49,0,0
Ecuador,Paraguay,2026-05-17,Visitante,1,0,Victoria,Copa,Lluvia,25,90,8,7,48,1,0
Ecuador,Argentina,2026-05-07,Local,0,1,Derrota,Amistoso,Nublado,22,78,8,2,49,0,0
Ecuador,Brasil,2026-04-28,Local,0,1,Derrota,Eliminatoria,Soleado,27,55,8,4,56,2,1
Ecuador,Colombia,2026-04-15,Local,2,1,Victoria,Eliminatoria,Soleado,18,69,4,6,50,1,2
Ecuador,Ghana,2026-04-06,Visitante,1,0,Victoria,Amistoso,Soleado,22,42,5,6,40,1,0
Ecuador,Curazao,2026-03-23,Local,1,0,Victoria,Oficial,Caluroso,32,58,4,7,55,1,0
Ecuador,Catar,2026-03-15,Visitante,5,3,Victoria,Eliminatoria,Caluroso,34,58,5,10,49,1,0
Ecuador,Irak,2026-03-02,Visitante,2,0,Victoria,Eliminatoria,Frio,9,54,4,12,53,1,0
Ecuador,España,2026-02-20,Local,1,3,Derrota,Eliminatoria,Lluvia,22,92,8,5,54,1,0
Ecuador,México,12/02/2026,Local,1,2,Derrota,Eliminatoria,Lluvia,7,68,8,3,37,3,1
Ecuador,República Checa,06/02/2026,Visitante,2,0,Victoria,Oficial,Frio,6,74,7,11,39,3,0
Ecuador,Túnez,30/01/2026,Local,0,0,Empate,Liga de Naciones,Soleado,30,85,3,3,62,3,0
Ecuador,Catar,20/01/2026,Visitante,2,0,Victoria,Liga de Naciones,Lluvia,30,85,10,4,48,0,0
Ecuador,Costa de Marfil,14/01/2026,Local,1,0,Victoria,Liga de Naciones,Frio,10,85,14,6,61,3,0
Ecuador,Jordania,08/01/2026,Local,2,1,Victoria,Oficial,Soleado,11,73,6,8,61,0,0
Ecuador,Curazao,29/12/2025,Visitante,2,0,Victoria,Eliminatoria,Lluvia,23,82,14,7,58,1,1
Ecuador,Sudáfrica,22/12/2025,Visitante,2,0,Victoria,Amistoso,Soleado,26,84,5,11,50,0,0
Ecuador,Catar,15/12/2025,Visitante,2,1,Victoria,Oficial,Caluroso,36,50,10,7,46,0,1
Ecuador,República Checa,09/12/2025,Visitante,0,1,Derrota,Eliminatoria,Lluvia,6,89,12,10,54,1,0
Ecuador,Alemania,05/12/2025,Local,1,0,Victoria,Liga de Naciones,Caluroso,32,74,6,8,42,0,1
Ecuador,Senegal,28/11/2025,Local,1,0,Victoria,Amistoso,Caluroso,31,73,12,8,58,0,0
Ecuador,Uzbekistán,20/11/2025,Visitante,2,1,Victoria,Liga de Naciones,Nublado,7,44,7,10,50,0,0
Ecuador,Egipto,11/11/2025,Local,1,1,Empate,Eliminatoria,Caluroso,27,41,4,5,53,1,0
Ecuador,Sudáfrica,07/11/2025,Local,6,1,Victoria,Amistoso,Soleado,29,61,9,14,54,1,0
Ecuador,Irán,30/10/2025,Local,1,2,Derrota,Liga de Naciones,Frio,13,44,6,4,50,1,1
Ecuador,Jordania,21/10/2025,Local,2,2,Empate,Amistoso,Lluvia,15,88,12,9,54,0,0
Ecuador,Haití,17/10/2025,Local,5,0,Victoria,Eliminatoria,Caluroso,30,45,7,11,68,0,0
Ecuador,Túnez,06/10/2025,Visitante,0,0,Empate,Amistoso,Lluvia,15,68,3,7,75,1,0
Ecuador,España,03/10/2025,Visitante,1,1,Empate,Oficial,Frio,8,74,9,7,43,2,1
Ecuador,Sudáfrica,24/09/2025,Visitante,1,3,Derrota,Copa,Frio,13,88,8,4,51,1,0
Ecuador,Bélgica,19/09/2025,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,34,37,8,9,51,1,0
Ecuador,Costa de Marfil,10/09/2025,Visitante,2,4,Derrota,Amistoso,Lluvia,12,86,7,8,64,1,0
Ecuador,Irán,04/09/2025,Local,0,0,Empate,Liga de Naciones,Caluroso,32,55,4,6,49,0,0
Ecuador,Arabia Saudita,29/08/2025,Visitante,2,1,Victoria,Amistoso,Caluroso,25,61,4,8,58,2,0
Ecuador,Colombia,18/08/2025,Visitante,4,1,Victoria,Eliminatoria,Frio,10,70,12,12,51,0,2
Ecuador,Estados Unidos,12/08/2025,Local,1,2,Derrota,Amistoso,Caluroso,26,77,7,4,52,1,0
Ecuador,Catar,04/08/2025,Visitante,2,0,Victoria,Eliminatoria,Soleado,12,65,9,8,64,0,0
Ecuador,Portugal,29/07/2025,Local,0,0,Empate,Amistoso,Lluvia,6,72,10,8,50,1,0
Ecuador,Uruguay,23/07/2025,Visitante,3,2,Victoria,Liga de Naciones,Frio,14,39,7,9,55,2,0
Ecuador,Países Bajos,18/07/2025,Visitante,0,1,Derrota,Eliminatoria,Soleado,20,82,4,6,46,0,1
Ecuador,Curazao,11/07/2025,Local,0,1,Derrota,Eliminatoria,Caluroso,33,46,12,8,55,1,1
Ecuador,Austria,02/07/2025,Local,1,0,Victoria,Amistoso,Frio,8,86,7,8,55,1,2
Ecuador,Noruega,23/06/2025,Local,1,0,Victoria,Copa,Lluvia,25,93,7,10,49,1,0
Ecuador,Croacia,16/06/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,9,38,3,8,55,2,1
Ecuador,Suecia,13/06/2025,Visitante,0,1,Derrota,Liga de Naciones,Soleado,21,38,8,5,38,2,0
Ecuador,Estados Unidos,06/06/2025,Local,1,2,Derrota,Copa,Lluvia,20,73,3,6,51,0,0
Ecuador,Catar,26/05/2025,Visitante,4,1,Victoria,Liga de Naciones,Soleado,27,85,14,9,37,1,0
Ecuador,Túnez,21/05/2025,Visitante,2,1,Victoria,Eliminatoria,Nublado,10,39,12,10,64,1,0
Ecuador,Catar,16/05/2025,Local,5,2,Victoria,Liga de Naciones,Nublado,11,69,6,12,54,0,0
Egipto,Marruecos,2026-05-28,Visitante,0,1,Derrota,Amistoso,Soleado,25,46,5,1,50,1,0
Egipto,Sudáfrica,2026-05-18,Local,4,0,Victoria,Liga de Naciones,Caluroso,31,61,6,12,47,0,1
Egipto,Túnez,2026-05-07,Visitante,2,1,Victoria,Eliminatoria,Soleado,24,37,3,6,54,0,0
Egipto,Cabo Verde,2026-04-27,Visitante,0,0,Empate,Eliminatoria,Nublado,22,81,8,6,55,0,0
Egipto,Argelia,2026-04-15,Local,2,3,Derrota,Copa,Soleado,21,66,6,9,55,2,0
Egipto,Senegal,2026-04-03,Local,1,1,Empate,Copa,Nublado,19,64,6,4,55,0,0
Egipto,República Democrática del Congo,2026-03-25,Local,2,0,Victoria,Liga de Naciones,Lluvia,23,95,5,8,46,1,0
Egipto,Uzbekistán,2026-03-15,Local,0,1,Derrota,Eliminatoria,Soleado,18,60,3,3,48,1,1
Egipto,Croacia,2026-03-02,Local,3,2,Victoria,Eliminatoria,Lluvia,15,82,3,8,49,3,0
Egipto,Paraguay,2026-02-20,Visitante,0,1,Derrota,Eliminatoria,Caluroso,36,62,7,3,47,0,1
Egipto,Senegal,12/02/2026,Local,0,5,Derrota,Eliminatoria,Soleado,34,87,12,6,39,0,0
Egipto,Arabia Saudita,02/02/2026,Local,3,1,Victoria,Amistoso,Lluvia,5,72,7,11,63,0,0
Egipto,Países Bajos,26/01/2026,Visitante,3,1,Victoria,Liga de Naciones,Caluroso,28,41,3,10,49,0,0
Egipto,Irak,20/01/2026,Visitante,3,1,Victoria,Oficial,Caluroso,35,55,5,10,44,3,0
Egipto,Marruecos,13/01/2026,Local,0,0,Empate,Liga de Naciones,Frio,13,77,9,3,54,1,1
Egipto,Países Bajos,05/01/2026,Local,1,5,Derrota,Amistoso,Nublado,22,79,5,7,43,0,1
Egipto,Inglaterra,31/12/2025,Visitante,0,3,Derrota,Copa,Caluroso,32,56,7,1,39,1,0
Egipto,Japón,22/12/2025,Visitante,1,3,Derrota,Amistoso,Frio,9,60,4,7,44,2,0
Egipto,Escocia,15/12/2025,Visitante,2,0,Victoria,Copa,Soleado,29,83,5,4,55,1,0
Egipto,Suiza,09/12/2025,Visitante,0,1,Derrota,Liga de Naciones,Nublado,17,54,6,4,48,1,0
Egipto,Catar,04/12/2025,Local,2,1,Victoria,Amistoso,Lluvia,12,68,9,9,56,0,1
Egipto,Irán,27/11/2025,Visitante,2,0,Victoria,Amistoso,Nublado,27,74,5,9,59,0,0
Egipto,Irán,19/11/2025,Visitante,1,2,Derrota,Eliminatoria,Frio,4,71,6,10,52,0,0
Egipto,Corea del Sur,13/11/2025,Local,0,2,Derrota,Oficial,Lluvia,15,83,8,9,50,1,0
Egipto,Uzbekistán,07/11/2025,Local,1,1,Empate,Amistoso,Lluvia,16,73,10,6,60,0,0
Egipto,Irán,28/10/2025,Local,0,1,Derrota,Eliminatoria,Frio,14,84,14,9,44,2,0
Egipto,Cabo Verde,21/10/2025,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,36,51,3,6,46,0,0
Egipto,Paraguay,13/10/2025,Local,1,0,Victoria,Eliminatoria,Nublado,15,86,5,4,44,1,0
Egipto,Turquía,07/10/2025,Local,0,1,Derrota,Oficial,Caluroso,31,41,10,6,44,0,0
Egipto,Países Bajos,03/10/2025,Visitante,0,2,Derrota,Eliminatoria,Lluvia,32,88,7,5,61,0,1
Egipto,Sudáfrica,24/09/2025,Local,4,1,Victoria,Eliminatoria,Frio,12,63,14,10,60,0,0
Egipto,Argelia,16/09/2025,Visitante,2,2,Empate,Oficial,Frio,4,78,4,7,45,2,0
Egipto,Japón,11/09/2025,Local,1,0,Victoria,Copa,Caluroso,33,54,14,8,45,1,1
Egipto,Sudáfrica,03/09/2025,Local,3,0,Victoria,Liga de Naciones,Frio,3,66,7,6,60,2,0
Egipto,Canadá,27/08/2025,Visitante,2,6,Derrota,Oficial,Caluroso,32,53,9,6,53,2,1
Egipto,Catar,21/08/2025,Local,5,0,Victoria,Eliminatoria,Frio,9,52,3,12,54,2,0
Egipto,Marruecos,14/08/2025,Local,1,1,Empate,Amistoso,Caluroso,35,66,9,6,42,1,0
Egipto,Ecuador,07/08/2025,Local,0,1,Derrota,Eliminatoria,Nublado,13,73,6,5,49,0,0
Egipto,Canadá,31/07/2025,Visitante,1,0,Victoria,Oficial,Lluvia,33,72,9,5,49,0,2
Egipto,Ghana,22/07/2025,Local,1,1,Empate,Liga de Naciones,Soleado,15,86,7,4,41,2,1
Egipto,Uzbekistán,18/07/2025,Visitante,0,0,Empate,Amistoso,Frio,12,59,10,5,40,2,1
Egipto,Cabo Verde,10/07/2025,Visitante,3,1,Victoria,Liga de Naciones,Soleado,20,76,4,6,46,2,0
Egipto,Curazao,01/07/2025,Local,2,1,Victoria,Copa,Nublado,28,82,10,7,58,2,1
Egipto,Canadá,27/06/2025,Local,0,0,Empate,Amistoso,Caluroso,32,46,4,4,54,1,0
Egipto,Irán,17/06/2025,Visitante,0,1,Derrota,Eliminatoria,Caluroso,33,67,7,5,46,0,2
Egipto,Japón,11/06/2025,Visitante,1,0,Victoria,Liga de Naciones,Lluvia,31,77,3,4,34,2,0
Egipto,Corea del Sur,06/06/2025,Visitante,3,1,Victoria,Oficial,Lluvia,22,78,6,9,33,1,0
Egipto,Francia,30/05/2025,Visitante,1,0,Victoria,Eliminatoria,Soleado,13,60,12,7,40,0,0
Egipto,Paraguay,19/05/2025,Visitante,0,4,Derrota,Amistoso,Caluroso,28,57,5,3,55,0,0
Egipto,Ecuador,13/05/2025,Visitante,1,3,Derrota,Liga de Naciones,Caluroso,34,60,7,6,47,1,2
Escocia,Noruega,2026-05-29,Visitante,2,2,Empate,Oficial,Nublado,17,77,7,10,54,1,1
Escocia,Francia,2026-05-18,Local,1,2,Derrota,Eliminatoria,Lluvia,25,78,8,6,52,0,0
Escocia,Bosnia y Herzegovina,2026-05-08,Visitante,1,0,Victoria,Eliminatoria,Soleado,21,67,9,6,50,0,1
Escocia,Turquía,2026-04-27,Visitante,1,0,Victoria,Eliminatoria,Nublado,22,79,8,7,51,1,0
Escocia,Alemania,2026-04-17,Local,0,1,Derrota,Eliminatoria,Soleado,22,64,5,5,47,2,1
Escocia,España,2026-04-03,Visitante,0,1,Derrota,Amistoso,Nublado,15,81,6,5,38,0,0
Escocia,Croacia,2026-03-23,Visitante,0,1,Derrota,Eliminatoria,Nublado,17,80,4,6,45,2,1
Escocia,Corea del Sur,2026-03-13,Local,3,2,Victoria,Liga de Naciones,Soleado,30,40,3,9,50,0,0
Escocia,República Democrática del Congo,2026-03-04,Visitante,0,4,Derrota,Oficial,Lluvia,19,93,9,7,45,0,0
Escocia,Curazao,2026-02-19,Visitante,2,2,Empate,Eliminatoria,Frio,6,69,8,9,45,2,0
Escocia,Corea del Sur,12/02/2026,Local,2,2,Empate,Liga de Naciones,Nublado,24,50,8,7,49,1,0
Escocia,Francia,03/02/2026,Local,2,2,Empate,Oficial,Soleado,22,61,7,5,53,0,0
Escocia,Países Bajos,26/01/2026,Local,0,1,Derrota,Eliminatoria,Lluvia,14,91,12,5,36,1,0
Escocia,Nueva Zelanda,19/01/2026,Local,0,1,Derrota,Eliminatoria,Lluvia,27,86,7,4,27,0,0
Escocia,Egipto,13/01/2026,Local,2,1,Victoria,Liga de Naciones,Nublado,7,87,5,8,64,2,0
Escocia,Corea del Sur,04/01/2026,Local,3,1,Victoria,Oficial,Soleado,33,77,14,9,50,1,2
Escocia,República Checa,30/12/2025,Local,0,0,Empate,Amistoso,Frio,5,57,3,3,58,1,1
Escocia,Australia,23/12/2025,Visitante,1,0,Victoria,Oficial,Lluvia,9,68,5,5,49,2,1
Escocia,República Checa,15/12/2025,Local,2,5,Derrota,Copa,Lluvia,20,75,14,8,56,1,1
Escocia,Senegal,10/12/2025,Local,2,1,Victoria,Eliminatoria,Soleado,21,38,3,8,46,2,0
Escocia,República Democrática del Congo,01/12/2025,Local,1,2,Derrota,Eliminatoria,Nublado,14,59,5,6,51,2,0
Escocia,Sudáfrica,27/11/2025,Local,2,1,Victoria,Oficial,Caluroso,30,80,8,7,45,1,0
Escocia,Senegal,19/11/2025,Local,3,1,Victoria,Eliminatoria,Soleado,15,36,3,8,43,3,0
Escocia,Corea del Sur,10/11/2025,Local,0,3,Derrota,Amistoso,Frio,7,72,3,6,36,4,1
Escocia,Catar,03/11/2025,Visitante,0,0,Empate,Oficial,Caluroso,30,86,14,5,43,0,2
Escocia,Jordania,26/10/2025,Visitante,1,1,Empate,Liga de Naciones,Soleado,30,54,3,7,55,0,0
Escocia,Ghana,21/10/2025,Visitante,2,0,Victoria,Oficial,Nublado,5,51,12,10,47,0,0
Escocia,Japón,13/10/2025,Visitante,1,1,Empate,Eliminatoria,Soleado,33,36,4,7,42,1,1
Escocia,Bosnia y Herzegovina,05/10/2025,Local,0,0,Empate,Oficial,Nublado,6,57,14,2,65,1,0
Escocia,Brasil,30/09/2025,Local,1,1,Empate,Oficial,Caluroso,27,62,10,6,53,1,0
Escocia,Nueva Zelanda,25/09/2025,Visitante,0,2,Derrota,Eliminatoria,Nublado,21,54,12,5,51,2,0
Escocia,Países Bajos,15/09/2025,Local,3,2,Victoria,Amistoso,Frio,7,55,12,9,52,1,0
Escocia,Costa de Marfil,10/09/2025,Visitante,0,1,Derrota,Oficial,Nublado,33,65,14,5,34,0,0
Escocia,Paraguay,01/09/2025,Visitante,0,2,Derrota,Amistoso,Caluroso,30,57,4,8,52,1,0
Escocia,Bosnia y Herzegovina,27/08/2025,Local,1,0,Victoria,Amistoso,Soleado,18,62,4,5,46,0,0
Escocia,Ecuador,21/08/2025,Local,1,1,Empate,Oficial,Caluroso,26,62,10,10,50,1,0
Escocia,Colombia,12/08/2025,Visitante,0,2,Derrota,Oficial,Nublado,23,39,10,3,40,1,0
Escocia,Uzbekistán,06/08/2025,Visitante,4,1,Victoria,Eliminatoria,Soleado,31,75,10,11,43,0,1
Escocia,Corea del Sur,29/07/2025,Visitante,1,3,Derrota,Oficial,Soleado,28,61,12,7,51,1,0
Escocia,Argelia,24/07/2025,Visitante,1,0,Victoria,Liga de Naciones,Frio,14,85,12,9,41,0,0
Escocia,Brasil,13/07/2025,Visitante,1,2,Derrota,Copa,Soleado,32,37,7,8,52,1,0
Escocia,Portugal,06/07/2025,Visitante,0,1,Derrota,Eliminatoria,Nublado,9,84,14,7,35,3,0
Escocia,Túnez,30/06/2025,Local,0,1,Derrota,Liga de Naciones,Soleado,5,55,7,5,53,2,0
Escocia,México,23/06/2025,Visitante,1,1,Empate,Oficial,Caluroso,34,43,6,6,36,2,1
Escocia,República Democrática del Congo,15/06/2025,Local,2,0,Victoria,Eliminatoria,Frio,3,52,6,9,49,1,0
Escocia,Ecuador,10/06/2025,Visitante,0,0,Empate,Copa,Lluvia,14,78,12,3,42,0,0
Escocia,España,04/06/2025,Local,0,1,Derrota,Copa,Nublado,9,35,5,6,52,2,0
Escocia,México,29/05/2025,Local,1,0,Victoria,Liga de Naciones,Lluvia,25,68,12,8,50,0,0
Escocia,Corea del Sur,21/05/2025,Local,0,1,Derrota,Eliminatoria,Frio,8,81,7,8,62,1,0
Escocia,Senegal,12/05/2025,Local,1,4,Derrota,Eliminatoria,Nublado,17,48,10,8,41,0,0
España,Bosnia y Herzegovina,2026-05-31,Local,4,0,Victoria,Oficial,Caluroso,28,34,6,10,48,1,0
España,Francia,2026-05-17,Visitante,4,1,Victoria,Eliminatoria,Nublado,24,84,3,10,55,0,1
España,República Checa,2026-05-06,Visitante,2,1,Victoria,Eliminatoria,Nublado,16,85,5,8,56,0,0
España,Bélgica,2026-04-27,Local,0,1,Derrota,Eliminatoria,Frio,6,65,3,5,59,3,0
España,Croacia,2026-04-16,Visitante,0,1,Derrota,Oficial,Soleado,22,70,5,4,47,0,1
España,Austria,2026-04-04,Local,6,1,Victoria,Liga de Naciones,Soleado,21,45,6,10,54,0,1
España,Suiza,2026-03-23,Local,2,0,Victoria,Liga de Naciones,Caluroso,32,47,3,8,49,1,0
España,Catar,2026-03-12,Local,2,1,Victoria,Eliminatoria,Soleado,25,66,9,7,53,2,0
España,Marruecos,2026-03-01,Visitante,1,1,Empate,Eliminatoria,Nublado,22,61,4,6,49,0,0
España,Egipto,2026-02-19,Local,1,1,Empate,Liga de Naciones,Soleado,30,57,4,7,57,0,0
España,Jordania,09/02/2026,Local,2,2,Empate,Liga de Naciones,Lluvia,5,94,5,9,46,0,0
España,Túnez,01/02/2026,Local,1,0,Victoria,Copa,Lluvia,29,85,6,5,66,1,0
España,República Democrática del Congo,28/01/2026,Local,1,0,Victoria,Eliminatoria,Caluroso,35,70,6,8,60,0,0
España,Francia,22/01/2026,Visitante,2,1,Victoria,Oficial,Soleado,34,87,12,6,42,1,0
España,Francia,11/01/2026,Local,0,0,Empate,Oficial,Lluvia,11,77,14,7,58,1,0
España,Ghana,04/01/2026,Local,3,1,Victoria,Amistoso,Nublado,12,80,5,10,71,1,0
España,Canadá,31/12/2025,Visitante,2,1,Victoria,Oficial,Caluroso,28,71,10,5,65,2,0
España,Corea del Sur,25/12/2025,Local,3,0,Victoria,Eliminatoria,Soleado,16,49,6,9,54,3,0
España,Paraguay,16/12/2025,Local,0,0,Empate,Oficial,Soleado,22,81,9,2,64,1,0
España,Turquía,10/12/2025,Visitante,1,1,Empate,Oficial,Nublado,16,77,6,9,38,1,0
España,Túnez,30/11/2025,Visitante,2,0,Victoria,Eliminatoria,Nublado,29,48,9,8,46,3,0
España,Paraguay,25/11/2025,Local,4,0,Victoria,Amistoso,Soleado,19,62,9,9,48,0,0
España,Curazao,17/11/2025,Local,3,1,Victoria,Oficial,Soleado,25,82,12,9,54,2,1
España,Alemania,10/11/2025,Local,1,1,Empate,Liga de Naciones,Caluroso,31,80,8,9,59,1,0
España,Uzbekistán,04/11/2025,Visitante,1,1,Empate,Amistoso,Soleado,27,63,6,2,46,1,1
España,Brasil,28/10/2025,Visitante,2,3,Derrota,Liga de Naciones,Nublado,21,84,8,5,38,1,0
España,Uzbekistán,20/10/2025,Visitante,2,0,Victoria,Oficial,Caluroso,26,42,8,6,48,1,0
España,Curazao,16/10/2025,Local,2,0,Victoria,Liga de Naciones,Lluvia,19,65,5,4,62,0,0
España,Australia,06/10/2025,Visitante,2,1,Victoria,Liga de Naciones,Caluroso,30,70,6,9,55,2,0
España,Turquía,30/09/2025,Local,2,0,Victoria,Oficial,Nublado,9,42,3,9,50,0,1
España,República Democrática del Congo,21/09/2025,Local,2,0,Victoria,Eliminatoria,Soleado,28,42,3,8,59,0,0
España,Paraguay,16/09/2025,Local,0,0,Empate,Amistoso,Soleado,18,73,7,5,60,1,1
España,Países Bajos,08/09/2025,Visitante,2,1,Victoria,Eliminatoria,Lluvia,11,79,9,11,50,1,0
España,Ecuador,02/09/2025,Local,4,0,Victoria,Liga de Naciones,Frio,12,49,14,13,47,1,1
España,Egipto,28/08/2025,Visitante,3,1,Victoria,Amistoso,Soleado,16,40,10,9,69,2,1
España,Portugal,17/08/2025,Visitante,2,3,Derrota,Amistoso,Nublado,33,48,4,8,58,2,0
España,Egipto,14/08/2025,Visitante,3,0,Victoria,Eliminatoria,Frio,4,58,14,7,58,3,0
España,Argentina,05/08/2025,Local,2,0,Victoria,Liga de Naciones,Nublado,21,67,14,7,48,1,0
España,Austria,29/07/2025,Visitante,0,0,Empate,Eliminatoria,Lluvia,15,65,5,6,51,2,0
España,Australia,24/07/2025,Visitante,2,1,Victoria,Amistoso,Frio,6,50,6,7,55,0,0
España,Argelia,17/07/2025,Local,1,0,Victoria,Liga de Naciones,Caluroso,32,60,12,5,52,1,0
España,Uruguay,06/07/2025,Visitante,1,0,Victoria,Oficial,Frio,6,40,10,8,54,1,1
España,Jordania,02/07/2025,Visitante,1,0,Victoria,Liga de Naciones,Frio,13,55,5,5,49,2,0
España,Argelia,22/06/2025,Visitante,0,1,Derrota,Oficial,Frio,9,70,9,4,38,3,0
España,República Checa,18/06/2025,Visitante,3,0,Victoria,Oficial,Caluroso,35,88,12,8,56,2,0
España,Marruecos,08/06/2025,Visitante,0,1,Derrota,Liga de Naciones,Caluroso,35,66,4,2,55,1,0
España,Brasil,02/06/2025,Visitante,1,0,Victoria,Oficial,Nublado,12,82,10,6,56,1,1
España,Estados Unidos,26/05/2025,Local,3,2,Victoria,Liga de Naciones,Soleado,29,65,3,7,49,0,0
España,Uruguay,20/05/2025,Visitante,3,0,Victoria,Eliminatoria,Nublado,32,80,7,6,63,0,0
España,Alemania,14/05/2025,Local,2,1,Victoria,Oficial,Soleado,28,87,4,8,55,2,0
